input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_357.c	oracle	124	15.04	15.02	537676	CERB_SKIP
sia_csmith_357.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_358.c	oracle	0	0.05	0.04	50212	MATCH
sia_csmith_358.c	lean	0	0.09	0.09	87288	MATCH
sia_csmith_359.c	oracle	0	0.04	0.04	48308	MATCH
sia_csmith_359.c	lean	0	0.06	0.05	83652	MATCH
sia_csmith_360.c	oracle	0	0.04	0.04	49020	MATCH
sia_csmith_360.c	lean	0	0.06	0.06	83660	MATCH
sia_csmith_361.c	oracle	0	0.04	0.04	48556	MATCH
sia_csmith_361.c	lean	0	0.07	0.06	82884	MATCH
sia_csmith_362.c	oracle	0	0.04	0.04	48304	MATCH
sia_csmith_362.c	lean	0	0.07	0.06	83560	MATCH
sia_csmith_363.c	oracle	124	15.02	15.01	376744	CERB_SKIP
sia_csmith_363.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_364.c	oracle	0	0.06	0.05	51956	MATCH
sia_csmith_364.c	lean	0	0.10	0.10	88564	MATCH
sia_csmith_365.c	oracle	124	15.04	15.04	696980	CERB_SKIP
sia_csmith_365.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_366.c	oracle	124	15.05	15.04	690132	CERB_SKIP
sia_csmith_366.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_367.c	oracle	0	0.05	0.04	48388	MATCH
sia_csmith_367.c	lean	0	0.08	0.08	83140	MATCH
sia_csmith_368.c	oracle	0	0.04	0.03	48956	MATCH
sia_csmith_368.c	lean	0	0.07	0.06	85636	MATCH
sia_csmith_369.c	oracle	0	0.08	0.07	58144	MATCH
sia_csmith_369.c	lean	0	0.18	0.18	102080	MATCH
sia_csmith_370.c	oracle	0	0.05	0.04	49012	MATCH
sia_csmith_370.c	lean	0	0.08	0.07	82824	MATCH
sia_csmith_371.c	oracle	0	0.04	0.04	49104	MATCH
sia_csmith_371.c	lean	0	0.09	0.07	80196	MATCH
sia_csmith_372.c	oracle	0	0.48	0.47	67220	MATCH
sia_csmith_372.c	lean	0	1.51	1.51	95884	MATCH
sia_csmith_373.c	oracle	0	0.04	0.04	48564	MATCH
sia_csmith_373.c	lean	0	0.06	0.06	83564	MATCH
sia_csmith_374.c	oracle	0	0.05	0.04	50228	MATCH
sia_csmith_374.c	lean	0	0.08	0.07	85108	MATCH
sia_csmith_375.c	oracle	124	15.04	15.03	576844	CERB_SKIP
sia_csmith_375.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_376.c	oracle	0	0.05	0.05	50356	MATCH
sia_csmith_376.c	lean	0	0.09	0.09	85464	MATCH
sia_csmith_377.c	oracle	0	0.06	0.06	50100	MATCH
sia_csmith_377.c	lean	0	0.12	0.12	86900	MATCH
sia_csmith_378.c	oracle	124	15.05	15.04	620868	CERB_SKIP
sia_csmith_378.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_379.c	oracle	0	0.30	0.29	65620	MATCH
sia_csmith_379.c	lean	0	1.09	1.09	98380	MATCH
sia_csmith_380.c	oracle	124	15.04	15.03	675556	CERB_SKIP
sia_csmith_380.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_381.c	oracle	0	0.07	0.06	50804	MATCH
sia_csmith_381.c	lean	0	0.15	0.15	82896	MATCH
sia_csmith_382.c	oracle	0	0.05	0.05	50804	MATCH
sia_csmith_382.c	lean	0	0.08	0.08	82396	MATCH
sia_csmith_383.c	oracle	0	0.21	0.21	58540	MATCH
sia_csmith_383.c	lean	0	0.64	0.64	89648	MATCH
sia_csmith_384.c	oracle	0	0.41	0.40	66028	MATCH
sia_csmith_384.c	lean	0	1.22	1.21	96904	MATCH
sia_csmith_385.c	oracle	0	0.04	0.04	49624	MATCH
sia_csmith_385.c	lean	0	0.07	0.07	85268	MATCH
sia_csmith_386.c	oracle	0	0.05	0.04	49024	MATCH
sia_csmith_386.c	lean	0	0.08	0.07	83504	MATCH
sia_csmith_387.c	oracle	0	0.07	0.07	50272	MATCH
sia_csmith_387.c	lean	0	0.16	0.15	84776	MATCH
sia_csmith_388.c	oracle	0	0.04	0.04	47936	MATCH
sia_csmith_388.c	lean	0	0.06	0.06	84708	MATCH
sia_csmith_389.c	oracle	0	0.25	0.25	57740	MATCH
sia_csmith_389.c	lean	0	0.67	0.66	88688	MATCH
sia_csmith_390.c	oracle	0	0.04	0.03	49380	MATCH
sia_csmith_390.c	lean	0	0.06	0.06	83468	MATCH
sia_csmith_391.c	oracle	0	0.04	0.04	48876	MATCH
sia_csmith_391.c	lean	0	0.07	0.06	83624	MATCH
sia_csmith_392.c	oracle	0	0.04	0.03	49588	MATCH
sia_csmith_392.c	lean	0	0.07	0.06	83152	MATCH
sia_csmith_393.c	oracle	124	15.03	15.03	636716	CERB_SKIP
sia_csmith_393.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_394.c	oracle	0	0.04	0.04	48376	MATCH
sia_csmith_394.c	lean	0	0.07	0.06	83824	MATCH
sia_csmith_395.c	oracle	124	15.04	15.03	672348	CERB_SKIP
sia_csmith_395.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_396.c	oracle	0	0.05	0.05	52040	MATCH
sia_csmith_396.c	lean	0	0.10	0.09	87980	MATCH
sia_csmith_397.c	oracle	0	2.26	2.25	118320	MATCH
sia_csmith_397.c	lean	0	7.32	7.31	118088	MATCH
sia_csmith_398.c	oracle	0	0.05	0.04	49616	MATCH
sia_csmith_398.c	lean	0	0.08	0.07	86000	MATCH
sia_csmith_399.c	oracle	0	1.33	1.32	113160	MATCH
sia_csmith_399.c	lean	0	4.87	4.86	140048	MATCH
sia_csmith_400.c	oracle	124	15.01	15.00	172452	CERB_SKIP
sia_csmith_400.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_401.c	oracle	0	0.04	0.03	49224	MATCH
sia_csmith_401.c	lean	0	0.07	0.06	83200	MATCH
sia_csmith_402.c	oracle	0	0.04	0.04	49364	MATCH
sia_csmith_402.c	lean	0	0.08	0.07	85892	MATCH
sia_csmith_403.c	oracle	0	0.05	0.05	49200	MATCH
sia_csmith_403.c	lean	0	0.08	0.07	85100	MATCH
sia_csmith_404.c	oracle	0	0.04	0.03	49504	MATCH
sia_csmith_404.c	lean	0	0.07	0.06	83180	MATCH
sia_csmith_405.c	oracle	0	0.04	0.04	49160	MATCH
sia_csmith_405.c	lean	0	0.06	0.06	82932	MATCH
sia_csmith_406.c	oracle	0	0.04	0.04	49328	MATCH
sia_csmith_406.c	lean	0	0.06	0.06	83872	MATCH
sia_csmith_407.c	oracle	0	0.10	0.09	52556	MATCH
sia_csmith_407.c	lean	0	0.24	0.24	85372	MATCH
sia_csmith_408.c	oracle	0	0.05	0.05	49312	MATCH
sia_csmith_408.c	lean	0	0.09	0.08	80544	MATCH
sia_csmith_409.c	oracle	0	0.04	0.04	49264	MATCH
sia_csmith_409.c	lean	0	0.07	0.06	84356	MATCH
sia_csmith_410.c	oracle	0	0.04	0.03	48856	MATCH
sia_csmith_410.c	lean	0	0.07	0.06	83196	MATCH
sia_csmith_411.c	oracle	0	0.04	0.04	49204	MATCH
sia_csmith_411.c	lean	0	0.07	0.06	83788	MATCH
sia_csmith_412.c	oracle	0	0.04	0.04	49576	MATCH
sia_csmith_412.c	lean	0	0.07	0.07	84384	MATCH
sia_csmith_413.c	oracle	0	0.04	0.03	49624	MATCH
sia_csmith_413.c	lean	0	0.07	0.06	83580	MATCH
sia_csmith_414.c	oracle	0	0.04	0.03	48916	MATCH
sia_csmith_414.c	lean	0	0.07	0.06	84856	MATCH
sia_csmith_415.c	oracle	0	0.04	0.04	49960	MATCH
sia_csmith_415.c	lean	0	0.07	0.07	84312	MATCH
sia_csmith_416.c	oracle	0	0.04	0.04	49184	MATCH
sia_csmith_416.c	lean	0	0.07	0.07	83728	MATCH
sia_csmith_417.c	oracle	0	0.04	0.03	49060	MATCH
sia_csmith_417.c	lean	0	0.06	0.06	83376	MATCH
sia_csmith_418.c	oracle	0	0.04	0.03	48556	MATCH
sia_csmith_418.c	lean	0	0.07	0.06	85180	MATCH
sia_csmith_419.c	oracle	0	0.04	0.03	49012	MATCH
sia_csmith_419.c	lean	0	0.07	0.06	84732	MATCH
sia_csmith_420.c	oracle	0	0.04	0.04	49184	MATCH
sia_csmith_420.c	lean	0	0.07	0.06	82744	MATCH
sia_csmith_421.c	oracle	0	0.04	0.04	49024	MATCH
sia_csmith_421.c	lean	0	0.07	0.06	83676	MATCH
sia_csmith_422.c	oracle	0	0.04	0.04	48848	MATCH
sia_csmith_422.c	lean	0	0.07	0.07	83492	MATCH
sia_csmith_423.c	oracle	0	0.04	0.03	48896	MATCH
sia_csmith_423.c	lean	0	0.06	0.05	83376	MATCH
sia_csmith_424.c	oracle	0	0.04	0.04	49512	MATCH
sia_csmith_424.c	lean	0	0.07	0.06	84128	MATCH
sia_csmith_425.c	oracle	0	0.04	0.04	48372	MATCH
sia_csmith_425.c	lean	0	0.07	0.06	83816	MATCH
sia_csmith_426.c	oracle	0	0.04	0.03	49388	MATCH
sia_csmith_426.c	lean	0	0.07	0.06	83352	MATCH
sia_csmith_427.c	oracle	0	0.04	0.04	49400	MATCH
sia_csmith_427.c	lean	0	0.07	0.06	83060	MATCH
sia_csmith_428.c	oracle	0	0.04	0.04	49244	MATCH
sia_csmith_428.c	lean	0	0.07	0.06	83996	MATCH
sia_csmith_429.c	oracle	0	0.04	0.04	49328	MATCH
sia_csmith_429.c	lean	0	0.06	0.06	83336	MATCH
sia_csmith_430.c	oracle	0	0.04	0.03	49124	MATCH
sia_csmith_430.c	lean	0	0.07	0.06	83436	MATCH
sia_csmith_431.c	oracle	0	0.04	0.03	49140	MATCH
sia_csmith_431.c	lean	0	0.08	0.07	86388	MATCH
sia_csmith_432.c	oracle	0	0.05	0.04	49116	MATCH
sia_csmith_432.c	lean	0	0.07	0.07	84836	MATCH
sia_csmith_433.c	oracle	0	0.04	0.03	49400	MATCH
sia_csmith_433.c	lean	0	0.07	0.06	83544	MATCH
sia_csmith_434.c	oracle	0	0.06	0.06	49808	MATCH
sia_csmith_434.c	lean	0	0.14	0.13	83608	MATCH
sia_csmith_435.c	oracle	0	0.04	0.04	49636	MATCH
sia_csmith_435.c	lean	0	0.07	0.07	84476	MATCH
sia_csmith_436.c	oracle	0	0.04	0.04	49220	MATCH
sia_csmith_436.c	lean	0	0.06	0.06	83952	MATCH
sia_csmith_437.c	oracle	0	0.04	0.04	49180	MATCH
sia_csmith_437.c	lean	0	0.07	0.06	82936	MATCH
sia_csmith_438.c	oracle	0	0.04	0.04	47964	MATCH
sia_csmith_438.c	lean	0	0.06	0.06	84140	MATCH
sia_csmith_439.c	oracle	0	0.04	0.03	48864	MATCH
sia_csmith_439.c	lean	0	0.07	0.07	83060	MATCH
sia_csmith_440.c	oracle	0	0.04	0.04	49032	MATCH
sia_csmith_440.c	lean	0	0.07	0.06	84880	MATCH
sia_csmith_441.c	oracle	0	0.05	0.04	48732	MATCH
sia_csmith_441.c	lean	0	0.07	0.07	84244	MATCH
sia_csmith_442.c	oracle	0	0.04	0.04	48256	MATCH
sia_csmith_442.c	lean	0	0.07	0.06	83336	MATCH
sia_csmith_443.c	oracle	0	0.04	0.04	48948	MATCH
sia_csmith_443.c	lean	0	0.07	0.07	85656	MATCH
sia_csmith_444.c	oracle	0	0.04	0.04	49496	MATCH
sia_csmith_444.c	lean	0	0.07	0.07	83436	MATCH
sia_csmith_445.c	oracle	0	0.04	0.04	49272	MATCH
sia_csmith_445.c	lean	0	0.06	0.06	83804	MATCH
sia_csmith_446.c	oracle	124	15.04	15.03	538280	CERB_SKIP
sia_csmith_446.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_447.c	oracle	0	0.04	0.04	49140	MATCH
sia_csmith_447.c	lean	0	0.07	0.07	84096	MATCH
sia_csmith_448.c	oracle	0	0.04	0.04	49168	MATCH
sia_csmith_448.c	lean	0	0.07	0.06	82880	MATCH
sia_csmith_449.c	oracle	0	0.04	0.03	48100	MATCH
sia_csmith_449.c	lean	0	0.06	0.05	85528	MATCH
sia_csmith_450.c	oracle	0	0.04	0.04	48524	MATCH
sia_csmith_450.c	lean	0	0.07	0.06	83296	MATCH
sia_csmith_451.c	oracle	0	0.04	0.04	47772	MATCH
sia_csmith_451.c	lean	0	0.07	0.06	84776	MATCH
sia_csmith_452.c	oracle	0	0.04	0.04	49308	MATCH
sia_csmith_452.c	lean	0	0.06	0.06	84688	MATCH
sia_csmith_453.c	oracle	0	0.05	0.04	49128	MATCH
sia_csmith_453.c	lean	0	0.08	0.07	83960	MATCH
sia_csmith_454.c	oracle	0	0.04	0.04	49256	MATCH
sia_csmith_454.c	lean	0	0.07	0.06	84048	MATCH
sia_csmith_455.c	oracle	0	0.04	0.04	48564	MATCH
sia_csmith_455.c	lean	0	0.07	0.06	83280	MATCH
sia_csmith_456.c	oracle	0	0.04	0.04	48976	MATCH
sia_csmith_456.c	lean	0	0.07	0.06	84912	MATCH
sia_csmith_457.c	oracle	0	0.04	0.04	48372	MATCH
sia_csmith_457.c	lean	0	0.07	0.06	84096	MATCH
sia_csmith_458.c	oracle	0	0.04	0.04	49244	MATCH
sia_csmith_458.c	lean	0	0.07	0.06	84760	MATCH
sia_csmith_459.c	oracle	0	0.04	0.04	48868	MATCH
sia_csmith_459.c	lean	0	0.08	0.07	85192	MATCH
sia_csmith_460.c	oracle	0	0.04	0.03	49152	MATCH
sia_csmith_460.c	lean	0	0.07	0.06	83940	MATCH
sia_csmith_461.c	oracle	0	0.04	0.03	49260	MATCH
sia_csmith_461.c	lean	0	0.07	0.07	85132	MATCH
sia_csmith_462.c	oracle	0	0.04	0.04	49632	MATCH
sia_csmith_462.c	lean	0	0.08	0.07	85420	MATCH
sia_csmith_463.c	oracle	0	0.04	0.03	49024	MATCH
sia_csmith_463.c	lean	0	0.06	0.06	84124	MATCH
sia_csmith_464.c	oracle	0	0.04	0.04	48964	MATCH
sia_csmith_464.c	lean	0	0.07	0.07	83312	MATCH
sia_csmith_465.c	oracle	0	0.04	0.04	48572	MATCH
sia_csmith_465.c	lean	0	0.07	0.06	83068	MATCH
sia_csmith_466.c	oracle	0	0.04	0.04	48968	MATCH
sia_csmith_466.c	lean	0	0.06	0.06	83368	MATCH
sia_csmith_467.c	oracle	0	0.04	0.04	48896	MATCH
sia_csmith_467.c	lean	0	0.07	0.06	82808	MATCH
sia_csmith_468.c	oracle	0	0.04	0.04	48928	MATCH
sia_csmith_468.c	lean	0	0.07	0.06	83092	MATCH
sia_csmith_469.c	oracle	0	0.05	0.04	48540	MATCH
sia_csmith_469.c	lean	0	0.07	0.07	83496	MATCH
sia_csmith_470.c	oracle	0	0.04	0.03	49100	MATCH
sia_csmith_470.c	lean	0	0.07	0.06	83444	MATCH
sia_csmith_471.c	oracle	0	0.04	0.04	49036	MATCH
sia_csmith_471.c	lean	0	0.07	0.06	83380	MATCH
sia_csmith_472.c	oracle	0	0.04	0.04	48872	MATCH
sia_csmith_472.c	lean	0	0.07	0.07	83728	MATCH
sia_csmith_473.c	oracle	0	0.04	0.04	48900	MATCH
sia_csmith_473.c	lean	0	0.07	0.06	83512	MATCH
sia_csmith_474.c	oracle	0	0.04	0.04	48496	MATCH
sia_csmith_474.c	lean	0	0.07	0.07	83324	MATCH
sia_csmith_475.c	oracle	0	0.04	0.04	49756	MATCH
sia_csmith_475.c	lean	0	0.07	0.07	83992	MATCH
sia_csmith_476.c	oracle	0	0.04	0.03	48416	MATCH
sia_csmith_476.c	lean	0	0.07	0.06	83364	MATCH
sia_csmith_477.c	oracle	0	6.53	6.52	218484	TIMEOUT
sia_csmith_477.c	lean	124	15.03	15.02	853636	TIMEOUT
sia_csmith_478.c	oracle	0	0.05	0.04	49492	MATCH
sia_csmith_478.c	lean	0	0.08	0.07	85320	MATCH
sia_csmith_479.c	oracle	0	0.04	0.03	49396	MATCH
sia_csmith_479.c	lean	0	0.07	0.07	82832	MATCH
sia_csmith_480.c	oracle	0	0.04	0.04	48356	MATCH
sia_csmith_480.c	lean	0	0.07	0.06	83604	MATCH
sia_csmith_481.c	oracle	0	0.04	0.04	49180	MATCH
sia_csmith_481.c	lean	0	0.06	0.06	83484	MATCH
sia_csmith_482.c	oracle	0	0.04	0.04	48756	MATCH
sia_csmith_482.c	lean	0	0.07	0.06	84688	MATCH
sia_csmith_483.c	oracle	0	0.04	0.04	49588	MATCH
sia_csmith_483.c	lean	0	0.07	0.06	82408	MATCH
sia_csmith_484.c	oracle	0	0.04	0.03	49148	MATCH
sia_csmith_484.c	lean	0	0.07	0.06	83220	MATCH
sia_csmith_485.c	oracle	0	0.05	0.04	49524	MATCH
sia_csmith_485.c	lean	0	0.08	0.07	85956	MATCH
sia_csmith_486.c	oracle	0	0.04	0.04	48272	MATCH
sia_csmith_486.c	lean	0	0.08	0.07	85156	MATCH
sia_csmith_487.c	oracle	0	0.04	0.04	48768	MATCH
sia_csmith_487.c	lean	0	0.07	0.07	84868	MATCH
sia_csmith_488.c	oracle	0	0.04	0.04	49324	MATCH
sia_csmith_488.c	lean	0	0.07	0.06	82920	MATCH
sia_csmith_489.c	oracle	0	0.04	0.04	49236	MATCH
sia_csmith_489.c	lean	0	0.07	0.06	82552	MATCH
sia_csmith_490.c	oracle	0	0.04	0.04	48544	MATCH
sia_csmith_490.c	lean	0	0.07	0.06	84064	MATCH
sia_csmith_491.c	oracle	0	0.04	0.04	48500	MATCH
sia_csmith_491.c	lean	0	0.08	0.07	83068	MATCH
sia_csmith_492.c	oracle	124	15.05	15.04	711864	CERB_SKIP
sia_csmith_492.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_493.c	oracle	0	0.04	0.04	49024	MATCH
sia_csmith_493.c	lean	0	0.07	0.06	84728	MATCH
sia_csmith_494.c	oracle	0	0.05	0.05	48996	MATCH
sia_csmith_494.c	lean	0	0.09	0.08	83004	MATCH
sia_csmith_495.c	oracle	0	0.04	0.03	49260	MATCH
sia_csmith_495.c	lean	0	0.07	0.06	84028	MATCH
sia_csmith_496.c	oracle	0	0.04	0.04	48696	MATCH
sia_csmith_496.c	lean	0	0.07	0.06	83100	MATCH
sia_csmith_497.c	oracle	0	0.04	0.04	48740	MATCH
sia_csmith_497.c	lean	0	0.06	0.06	83364	MATCH
sia_csmith_498.c	oracle	0	0.04	0.04	49188	MATCH
sia_csmith_498.c	lean	0	0.07	0.06	80304	MATCH
sia_csmith_499.c	oracle	0	0.04	0.04	49464	MATCH
sia_csmith_499.c	lean	0	0.07	0.06	82852	MATCH
sia_csmith_500.c	oracle	0	0.04	0.04	49336	MATCH
sia_csmith_500.c	lean	0	0.07	0.06	83752	MATCH
sia_csmith_501.c	oracle	0	0.10	0.09	62608	MATCH
sia_csmith_501.c	lean	0	0.23	0.23	107408	MATCH
sia_csmith_502.c	oracle	0	0.04	0.04	48744	MATCH
sia_csmith_502.c	lean	0	0.07	0.06	83824	MATCH
sia_csmith_503.c	oracle	0	0.04	0.04	48376	MATCH
sia_csmith_503.c	lean	0	0.07	0.06	83736	MATCH
sia_csmith_504.c	oracle	0	0.04	0.04	49428	MATCH
sia_csmith_504.c	lean	0	0.07	0.06	85220	MATCH
sia_csmith_505.c	oracle	0	0.04	0.04	48904	MATCH
sia_csmith_505.c	lean	0	0.07	0.06	82964	MATCH
sia_csmith_506.c	oracle	0	0.06	0.05	49328	MATCH
sia_csmith_506.c	lean	0	0.10	0.09	83636	MATCH
sia_csmith_507.c	oracle	0	0.04	0.04	49356	MATCH
sia_csmith_507.c	lean	0	0.07	0.06	83652	MATCH
sia_csmith_508.c	oracle	0	0.04	0.04	48808	MATCH
sia_csmith_508.c	lean	0	0.07	0.06	85296	MATCH
sia_csmith_509.c	oracle	0	0.04	0.04	48188	MATCH
sia_csmith_509.c	lean	0	0.07	0.06	83636	MATCH
sia_csmith_510.c	oracle	0	0.04	0.03	49020	MATCH
sia_csmith_510.c	lean	0	0.07	0.06	83768	MATCH
sia_csmith_511.c	oracle	0	0.05	0.05	49736	MATCH
sia_csmith_511.c	lean	0	0.07	0.07	84344	MATCH
sia_csmith_512.c	oracle	0	0.05	0.04	49328	MATCH
sia_csmith_512.c	lean	0	0.07	0.07	85248	MATCH
sia_csmith_513.c	oracle	124	15.04	15.04	622412	CERB_SKIP
sia_csmith_513.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_514.c	oracle	0	0.04	0.04	48692	MATCH
sia_csmith_514.c	lean	0	0.07	0.06	85160	MATCH
sia_csmith_515.c	oracle	0	0.04	0.04	49584	MATCH
sia_csmith_515.c	lean	0	0.06	0.06	83704	MATCH
sia_csmith_516.c	oracle	0	0.05	0.04	49656	MATCH
sia_csmith_516.c	lean	0	0.07	0.07	84456	MATCH
sia_csmith_517.c	oracle	0	0.04	0.04	49012	MATCH
sia_csmith_517.c	lean	0	0.07	0.06	84752	MATCH
sia_csmith_518.c	oracle	0	0.04	0.04	48676	MATCH
sia_csmith_518.c	lean	0	0.07	0.07	82836	MATCH
sia_csmith_519.c	oracle	124	15.03	15.02	417584	CERB_SKIP
sia_csmith_519.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_520.c	oracle	0	0.04	0.04	49684	MATCH
sia_csmith_520.c	lean	0	0.07	0.06	83460	MATCH
sia_csmith_521.c	oracle	0	0.05	0.05	48520	MATCH
sia_csmith_521.c	lean	0	0.08	0.07	83764	MATCH
sia_csmith_522.c	oracle	0	0.05	0.05	49812	MATCH
sia_csmith_522.c	lean	0	0.08	0.07	87264	MATCH
sia_csmith_523.c	oracle	0	0.04	0.03	48792	MATCH
sia_csmith_523.c	lean	0	0.07	0.06	84712	MATCH
sia_csmith_524.c	oracle	0	0.04	0.04	49200	MATCH
sia_csmith_524.c	lean	0	0.07	0.06	83632	MATCH
sia_csmith_525.c	oracle	0	0.04	0.04	49008	MATCH
sia_csmith_525.c	lean	0	0.07	0.06	83620	MATCH
sia_csmith_526.c	oracle	0	0.05	0.04	49176	MATCH
sia_csmith_526.c	lean	0	0.08	0.08	86896	MATCH
sia_csmith_527.c	oracle	0	0.05	0.04	49176	MATCH
sia_csmith_527.c	lean	0	0.07	0.07	83100	MATCH
sia_csmith_528.c	oracle	0	0.04	0.04	48160	MATCH
sia_csmith_528.c	lean	0	0.07	0.06	84156	MATCH
sia_csmith_529.c	oracle	0	0.04	0.04	48668	MATCH
sia_csmith_529.c	lean	0	0.07	0.07	83228	MATCH
sia_csmith_530.c	oracle	0	0.04	0.04	49100	MATCH
sia_csmith_530.c	lean	0	0.07	0.06	83512	MATCH
sia_csmith_531.c	oracle	0	0.04	0.04	48096	MATCH
sia_csmith_531.c	lean	0	0.06	0.06	83584	MATCH
sia_csmith_532.c	oracle	124	15.04	15.04	653324	CERB_SKIP
sia_csmith_532.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_533.c	oracle	0	0.04	0.04	49448	MATCH
sia_csmith_533.c	lean	0	0.06	0.06	83496	MATCH
sia_csmith_534.c	oracle	0	0.05	0.04	49052	MATCH
sia_csmith_534.c	lean	0	0.07	0.06	83600	MATCH
sia_csmith_535.c	oracle	0	0.04	0.03	49128	MATCH
sia_csmith_535.c	lean	0	0.08	0.07	83944	MATCH
sia_csmith_536.c	oracle	0	0.04	0.04	49252	MATCH
sia_csmith_536.c	lean	0	0.07	0.07	83312	MATCH
sia_csmith_537.c	oracle	0	0.04	0.04	48824	MATCH
sia_csmith_537.c	lean	0	0.08	0.07	82776	MATCH
sia_csmith_538.c	oracle	0	0.04	0.04	49264	MATCH
sia_csmith_538.c	lean	0	0.08	0.08	83636	MATCH
sia_csmith_539.c	oracle	124	15.04	15.03	600592	CERB_SKIP
sia_csmith_539.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_540.c	oracle	0	0.04	0.03	49368	MATCH
sia_csmith_540.c	lean	0	0.07	0.06	84052	MATCH
sia_csmith_541.c	oracle	0	0.04	0.04	48812	MATCH
sia_csmith_541.c	lean	0	0.07	0.06	83836	MATCH
sia_csmith_542.c	oracle	0	0.04	0.04	48860	MATCH
sia_csmith_542.c	lean	0	0.07	0.06	83588	MATCH
sia_csmith_543.c	oracle	0	0.04	0.04	49504	MATCH
sia_csmith_543.c	lean	0	0.07	0.07	84692	MATCH
sia_csmith_544.c	oracle	0	0.04	0.04	48800	MATCH
sia_csmith_544.c	lean	0	0.07	0.06	83720	MATCH
sia_csmith_545.c	oracle	0	0.04	0.04	48856	MATCH
sia_csmith_545.c	lean	0	0.07	0.06	83300	MATCH
sia_csmith_546.c	oracle	0	0.04	0.04	48744	MATCH
sia_csmith_546.c	lean	0	0.07	0.06	85032	MATCH
sia_csmith_547.c	oracle	0	0.04	0.04	48600	MATCH
sia_csmith_547.c	lean	0	0.06	0.06	83380	MATCH
sia_csmith_548.c	oracle	0	0.04	0.04	49040	MATCH
sia_csmith_548.c	lean	0	0.07	0.06	83588	MATCH
sia_csmith_549.c	oracle	0	0.05	0.04	48584	MATCH
sia_csmith_549.c	lean	0	0.07	0.06	83300	MATCH
sia_csmith_550.c	oracle	0	0.04	0.04	49236	MATCH
sia_csmith_550.c	lean	0	0.07	0.06	85304	MATCH
sia_csmith_551.c	oracle	0	0.04	0.03	48944	MATCH
sia_csmith_551.c	lean	0	0.07	0.07	83876	MATCH
sia_csmith_552.c	oracle	0	0.05	0.05	48888	MATCH
sia_csmith_552.c	lean	0	0.07	0.06	83400	MATCH
sia_csmith_553.c	oracle	0	0.04	0.04	48540	MATCH
sia_csmith_553.c	lean	0	0.07	0.06	83436	MATCH
sia_csmith_554.c	oracle	0	0.05	0.04	49204	MATCH
sia_csmith_554.c	lean	0	0.07	0.06	82864	MATCH
sia_csmith_555.c	oracle	124	15.04	15.03	622044	CERB_SKIP
sia_csmith_555.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_556.c	oracle	0	0.04	0.04	48972	MATCH
sia_csmith_556.c	lean	0	0.06	0.06	84440	MATCH
sia_csmith_557.c	oracle	0	0.04	0.04	48740	MATCH
sia_csmith_557.c	lean	0	0.07	0.06	83440	MATCH
sia_csmith_558.c	oracle	0	0.04	0.04	49024	MATCH
sia_csmith_558.c	lean	0	0.07	0.06	83876	MATCH
sia_csmith_559.c	oracle	0	0.05	0.04	49716	MATCH
sia_csmith_559.c	lean	0	0.07	0.07	83676	MATCH
sia_csmith_560.c	oracle	0	0.04	0.03	49052	MATCH
sia_csmith_560.c	lean	0	0.07	0.06	83512	MATCH
sia_csmith_561.c	oracle	0	0.04	0.04	48632	MATCH
sia_csmith_561.c	lean	0	0.07	0.06	79996	MATCH
sia_csmith_562.c	oracle	0	0.04	0.04	49636	MATCH
sia_csmith_562.c	lean	0	0.07	0.06	83976	MATCH
sia_csmith_563.c	oracle	0	0.04	0.04	48776	MATCH
sia_csmith_563.c	lean	0	0.06	0.06	84500	MATCH
sia_csmith_564.c	oracle	124	15.07	15.05	707428	CERB_SKIP
sia_csmith_564.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_565.c	oracle	0	0.05	0.05	48724	MATCH
sia_csmith_565.c	lean	0	0.10	0.09	83540	MATCH
sia_csmith_566.c	oracle	0	0.05	0.05	48840	MATCH
sia_csmith_566.c	lean	0	0.10	0.09	83180	MATCH
sia_csmith_567.c	oracle	0	0.07	0.07	49912	MATCH
sia_csmith_567.c	lean	0	0.10	0.09	83224	MATCH
sia_csmith_568.c	oracle	0	0.05	0.05	48324	MATCH
sia_csmith_568.c	lean	0	0.09	0.08	82808	MATCH
sia_csmith_569.c	oracle	0	0.05	0.04	48960	MATCH
